class,text
COMPANY,"Selligent Marketing Cloud Selligent Marketing Cloud NL EN FR DE IT ES Product Newsroom Blog Resources Case Studies White papers eBooks & Guides Product Trend Reports Analyst Reports Cheat Sheets Videos Webinars Podcasts Privacy and Security Center About Leadership Events Press Careers Contact Offices Toggle navigation Main menu Platform Overview Omnichannel Execution AI & Machine Learning Open Architecture and Integrations Email, Website and Mobile Personalization Behavioral Retargeting Universa"
COMPANY,"CITOBI - ACTITO - MediQuality CITOBI - ACTITO - MediQuality Citobi specializes in advanced relationship marketing solutions A powerful SaaS solution to plan, create, deploy and measure timely, personalized and relevant multi-channel marketing campaigns Learn More Medical news and information for the community of healthcare professionals MediQuality is now part of WebMD Health Corp. Read the press release "
COMPANY,ENWAY | Index ENWAY | Index Home Products Use cases About Get started today Home Products Use Cases About Get started today MENU autonomous specialty vehicles scroll down to learn more Autonomous City Services We are building the technology for high precision autonomous service vehicles. Enabling cleaner and more liveable cities. Use cases Our technology can be integrated into different vehicles and used in outdoor and indoor environments. Find out how we help our customers to be more reliable a
COMPANY," Fractus Antennas - miniature antennas for smartphones, wireless and IoT Newserver Fractus Antennas - miniature antennas for smartphones, wireless and IoT Newserver Languages 简体中文 한국어 English Virtual Antenna™ Products Tutorials Application Notes R&D/Services About News Contact Virtual Antenna™ Products Tutorials Application Notes R&D/Services About News Contact GET YOUR ANTENNA DESIGN IN 24H MORE INFO 5G FITS EVERYWHERE ONE CHIP ANTENNA FOR ANY DEVICE MORE INFO Full MOBILE performance in just 5 "
COMPANY,Materials for microelectronics - PiBond - Materials for microelectronics Materials for microelectronics - PiBond - Materials for microelectronics Products Company News 中文 Enabling materials for microelectronics Siloxane nanochemistries for advanced technology nodes Metal oxide materials for lithography and etching Read more We are looking for talented people to join our team Check out current openings Current openings MEMS MEMS Etch hard mask Spin-on dielectrics Photodielectrics IC IC 3D IC Lith
COMPANY,"StorageOS | Cloud Native Storage for Containers StorageOS | Cloud Native Storage for Containers Toggle navigation Product Overview Features Why StorageOS How it works Solutions Developers Infrastructure Managers Cloud Docs Company About us Leadership News Events Partners Contact Learn Blog Play with StorageOS Resources Get a demo Free Trial Enterprise persistent storage for containers Provision storage through native integration with Kubernetes, OpenShift and Docker Learn more Get started Your C"
COMPANY," Home - Blueliv Home - Blueliv Home - Blueliv Products Threat Compass Threat Compass is highly modular and enables you to choose bespoke, adaptive threat intelligence Threat Intelligence Services Leverage Blueliv experts and benefit from customized threat intelligence insights and services Modular Intelligence Threat Context Credentials Dark Web Credit Cards Hacktivism Malware Mobile Apps Social Media Data Leakage Domain Protection Threat Intelligence Feed Banner Solutions Use Cases Proactive Cy"
COMPANY,"Critical Manufacturing - MES for semiconductor, electronics and other high-tech manufacturing applications Critical Manufacturing - MES for semiconductor, electronics and other high-tech manufacturing applications Home News & Events Resources Blog Careers Contacts Locale English German Chinese Submit Search Go Toggle navigation Critical Manufacturing Critical Manufacturing Product - MES MES for Industry 4.0 Complete Modular Solution Augmented Reality fabLIVE Factory Digital Twin Connect IoT Conf"
COMPANY,COLANDIS Home - Reinraumtechnologie COLANDIS Home - Reinraumtechnologie Home Über uns Netzwerk Karriere Stellenangebote Ausbildung Praktika Abschlussarbeiten Teamblog Messen/ Veranstaltungen Qualitätsmanagement Wissenswertes Reinraum Denkfehler Reinraumtechnik Reinraum Reinraum Wiki Produkte & Services clean air for products Minienvironments Reinluft-Arbeitsplätze Mobile Reinraumboxen PC-Einhausung Druckereinhausung Konfigurator Bodybox Equipment Lupenleuchte tools for clean air Lüfter-Filter-Mo
COMPANY,"Elektrische Motoren, DC Wandler und Ladegeräte, Umrichter und Leistungselektronik sind nur einige der Lösungen BRUSA Elektronik AG mit denen das Unternehmen Automobilhersteller auf der ganzen Welt beliefert. Elektrische Motoren, DC Wandler und Ladegeräte, Umrichter und Leistungselektronik sind nur einige der Lösungen BRUSA Elektronik AG mit denen das Unternehmen Automobilhersteller auf der ganzen Welt beliefert. Deutsch Englisch Menu Entwicklung Produkte Antrieb DC/DC-Wandler Ladetechnik Applika"
COMPANY,Limbak technologies – The company developing extreme-performance optics for the virtual reality world Limbak technologies – The company developing extreme-performance optics for the virtual reality world Skip to content Limbak technologies The company developing extreme-performance optics for the virtual reality world HOME TECHNOLOGY PROJECTS BLOG HOME TECHNOLOGY PROJECTS BLOG Values SMART We love thinking out of the box. The only boundaries are the lessons accumulated in our long professional e
COMPANY,Phocos Phocos Home About About Us Upcoming events Public Relations Careers Products Product Information Compare Products Datasheets User Manuals Certifications Turnkey Solutions ECO Pico Torch Flashlight Solar Home System Kits MPPT Controllers ECO-N-MPPT (15 A) CIS-N-MPPT-LED (15 A) CIS-N-MPPT Series (15-20 A) CIS-MPPT-LED-HC (15 A) CIS-MPPT Series (15-20 A) PWM Controllers ECO-N (10 A) CM (4-10 A) CML-USB (5-20 A) ECO-N-T (10-20 A) CXNup (10-40 A) CIS-N (10-20 A) CIS-N-LED (10-20 A) Dingo (20-4
COMPANY,Onyx Solar - Photovoltaic Glass for Buildings Onyx Solar - Photovoltaic Glass for Buildings HOME ABOUT US COMPANY FACTORY CERTIFICATIONS AWARDS SUSTAINABILITY OUR CLIENTS ANSWER (Testimonies) PRODUCTS AND SERVICES AMORPHOUS SILICON PV GLASS CRYSTALLINE PV GLASS MULTIFUNCTIONAL PROPERTIES PHOTOVOLTAIC GLASS SOLUTIONS PV Skylight PV Curtain Wall PV Canopy PV Spandrel PV Ventilated Façade and Roof PV Floor PV Kit for Urban Furniture TECHNICAL SPECIFICATIONS FAQ TURNKEY PROJECTS BIPV CONSULTING Rese
COMPANY,VIS - VI Systems - Vertically Integrated Systems VIS - VI Systems - Vertically Integrated Systems Home Products Optical Chips Optical Modules Integrated Circuits Testboards Services Design and Manufacturing Characterisation Modeling Technology Transfer News Events PhotoniX About Us Team Projects Contact office@v-i-systems.de +49 30 3083143 30 Vertically Integrated Systems Vertically Integrated Systems Vertically Integrated Systems Home Products Optical Chips Optical Modules Integrated Circuits T
COMPANY,"Product Authentication, Anti-Counterfeiting, Brand Protection by AlpVision Product Authentication, Anti-Counterfeiting, Brand Protection by AlpVision About Us News Newsletter Blog Contact Us INDUSTRIES Pharmaceuticals Tobacco Government Footwear Wine & Spirits Watch Other Industries SOLUTIONS Brand Protection Document Security Custom Solutions PRODUCTS Product Philosophy Cryptoglyph® Fingerprint Krypsos Platform FAQs BIOTECH bioserver.net COMPANY About Us Blog Background Awards & Certifications"
COMPANY,"Magcam | Magcam | Toggle navigation Search Product finder Software Products Services Applications Contact Jobs Magcam is specialized in advanced magnetic field distribution mapping systems for permanent magnets. Magcam’s magnetic field cameras are used for quality control, as well as development of high-end permanent magnets and magnet systems. Magcam’s customers include the world's industry leaders in the fields of automotive and industrial sensor manufacturing, motor/generator construction, me"
COMPANY,"FRANKA EMIKA FRANKA EMIKA Technology Capability World More More Technology Capability World Information Company Careers Contact Highlights Helpful Partners Training Support Press kit Your browser does not support the video tag. Introducing the Franka Emika Robot Soft-robot performance, smart and industry-ready. Enabling automation for anyone, anywhere. Full video Created by Franka Emika Human-centered design combined with German engineering giving rise to a masterpiece of technology. Built by Fr"
COMPANY,"Home - Omniradar - One chip radar Home - Omniradar - One chip radar +31 40 400 2848 Follow us on LinkedIn Home About Us About Us Privacy policy Career opportunities Our Products Products Applications News Contact Radar Made Simple! There is an ever growing need for sensing and automation, both in the public as well as the industry domains. Data plays an increasingly important role, in daily operations, planning and reporting. Organisations expect to be able to make choices based on reliable data"
COMPANY,"OneSpin: Assuring IC Integrity OneSpin: Assuring IC Integrity Home | close By using this website, you agree to the use of cookies. Detailed information on the use of cookies on this website can be obtained on OneSpin's Privacy Policy. At this point you may also object to the use of cookies and adjust the browser settings accordingly. OneSpin Solutions - making electronics reliable Get Support Menu Company Company Overview Management Customers Ecosystem Contact us Solutions Solutions Overview Fun"
COMPANY,Big Data Analytics Platform | Kognitio Big Data Analytics Platform | Kognitio Products Products Kognitio for the Cloud Kognitio on Hadoop Kognitio for MapR Kognitio for standalone compute cluster Kognitio client tools Getting the most from Kognitio How Kognitio works FAQs On Premise Pricing Solutions Solutions Kognitio for Data Analytics Service Providers Kognitio for BI & Analytics Leaders Kognitio for Chief Data Officers Kognitio for Data Architects Kognitio for Data Scientists Use cases Use c
COMPANY,Mobile Network Security | AdaptiveMobile Mobile Network Security | AdaptiveMobile Menu AdaptiveMobile Security Product Portfolio < BACK Signalling < BACK SIGIL Signalling Protection Messaging < BACK Messaging Security Revenue Protection Commercial Traffic Management Managed Services < BACK Security-As-A-Service Carrier Security Intelligence Signalling Intelligence Messaging Intelligence Security Insights Newsroom Company < BACK About Us Executive Team Careers Industry Partners Contact securing e
COMPANY,intoPIX - take imaging to the next level intoPIX - take imaging to the next level PRODUCTS TICO RDD35 FPGA/ASIC IP-cores Fast CPU/GPU SDKs TICO-XS (JPEG XS) FPGA/ASIC IP-cores Fast CPU/GPU SDKs TICO-RAW IP & SDKs JPEG 2000 IP HD Encoder/Decoder Cinema Encoder/Decoder 4K & 8K Encoder/Decoder J2K-RAW Encoder/Decoder Lossless Encoder/Decoder FlinQ Technology Crypto / Security IP Peripherals IP Memory Controller IP MPEG2-TS IP TICO-SDI IP UDP Protocol Manager IP Design & Evaluation Tools J2K Evaluat
